Issue_key,Summary,keyword
KAFKA-13474,Regression in dynamic update of broker certificate,"['node', 'network', 'network', 'cluster', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'connection', 'connection', 'connection', 'fail', 'fail', 'fail', 'fail', 'fail', 'fail', 'server', 'server', 'server', 'server', 'server', 'server', 'restart']"
KAFKA-13292,InvalidPidMappingException: The producer attempted to use a producer id which is not currently assigned to its transactional id,"['network', 'network', 'assign', 'assign', 'assign', 'assign', 'assign', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'message', 'message', 'message', 'partition', 'partition', 'partition', 'assign', 'assign', 'assign', 'assign', 'assign']"
KAFKA-13010,Flaky test org.apache.kafka.streams.integration.TaskMetadataIntegrationTest.shouldReportCorrectCommittedOffsetInformation(),['fail']
KAFKA-12635,Mirrormaker 2 offset sync is incorrect if the target partition is empty,"['replica', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition']"
KAFKA-13310,"KafkaConsumer cannot jump out of the poll method, and the consumer is blocked in the ConsumerCoordinator method maybeAutoCommitOffsetsSync(Timer timer). Cpu and traffic of  Broker's side increase sharply","['network', 'cluster', 'cluster', 'assign', 'assign', 'assign', 'assign', 'assign', 'block', 'block', 'block', 'block', 'block', 'broker', 'broker', 'broker', 'broker', 'client', 'client', 'client', 'client', 'client', 'fail', 'fail', 'fail', 'lock', 'lock', 'lock', 'lock', 'lock', 'message', 'message', 'meta', 'meta', 'meta', 'meta', 'meta', 'meta', 'meta', 'meta', 'meta', 'meta', 'meta', 'meta', 'partition', 'partition', 'partition', 'race', 'assign', 'assign', 'assign', 'assign', 'assign', 'server']"
KAFKA-13407,Kafka controller out of service after ZK leader restart,"['node', 'node', 'node', 'leader', 'leader', 'leader', 'leader', 'leader', 'cluster', 'replica', 'replica', 'replica', 'replica', 'assign', 'assign', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'client', 'connection', 'connection', 'connection', 'connection', 'connection', 'fail', 'fail', 'fail', 'message', 'partition', 'partition', 'partition', 'assign', 'assign', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'restart', 'restart', 'restart']"
KAFKA-9087,ReplicaAlterLogDirs stuck and restart fails with java.lang.IllegalStateException: Offset mismatch for the future replica,"['leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'election', 'delay', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'cluster', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'corrupt', 'corrupt', 'fail', 'message', 'message', 'message', 'message', 'message', 'message', 'message', 'message', 'message', 'message', 'message', 'message', 'message', 'meta', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'race', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'restart', 'restart', 'restart', 'restart', 'restart']"
KAFKA-10017,Flaky Test EosBetaUpgradeIntegrationTest.shouldUpgradeFromEosAlphaToEosBeta,['race']
KAFKA-14260,InMemoryKeyValueStore iterator still throws ConcurrentModificationException,['fail']
KAFKA-14440,Local state wipeout with EOS,"['cluster', 'cluster', 'corrupt', 'fail', 'message', 'race']"
KAFKA-9517,KTable Joins Without Materialized Argument Yield Results That Further Joins NPE On,['fail']
KAFKA-9335,java.lang.IllegalArgumentException: Number of partitions must be at least 1.,"['client', 'partition', 'partition']"
KAFKA-13556,Kafka cluster loses the controller,"['node', 'node', 'node', 'node', 'node', 'node', 'node', 'election', 'election', 'election', 'cluster', 'cluster', 'cluster', 'cluster', 'replica', 'block', 'block', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'connection', 'fail', 'fail', 'fail', 'fail', 'fail', 'fail', 'fail', 'fail', 'fail', 'fail', 'fail', 'fail', 'fail', 'fail', 'fail', 'fail', 'fail', 'fail', 'fail', 'lock', 'lock', 'lock', 'lock', 'lock', 'message', 'message', 'message', 'message', 'meta', 'meta', 'meta', 'partition', 'race', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'restart', 'restart', 'restart', 'restart', 'restart']"
KAFKA-8325,Remove from the incomplete set failed. This should be impossible,"['client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'fail', 'fail', 'fail']"
KAFKA-8248,Producer may fail IllegalStateException,"['node', 'network', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'fail']"
KAFKA-9144,Early expiration of producer state can cause coordinator epoch to regress,"['leader', 'leader', 'leader', 'leader', 'leader', 'recovery', 'broker', 'fail', 'partition', 'partition', 'partition', 'partition']"
KAFKA-13663,IllegalMonitorStateException in ProducerMetadata.awaitUpdate,"['consistent', 'client', 'client', 'client', 'client', 'client', 'client', 'message']"
KAFKA-14646,SubscriptionWrapper is of an incompatible version (Kafka Streams 3.2.3 -> 3.3.2),"['partition', 'race', 'race']"
KAFKA-8289,"KTable<Windowed<String>, Long>  can't be suppressed","['race', 'race']"
KAFKA-12323,Record timestamps not populated in event,"['block', 'fail', 'lock']"
KAFKA-13261,KTable to KTable foreign key join loose events when using several partitions,"['message', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition']"
KAFKA-9374,Worker can be disabled by blocked connectors,"['block', 'block', 'block', 'distributed', 'distributed', 'distributed', 'fail', 'fail', 'lock', 'lock', 'lock', 'race']"
KAFKA-9618,Failed state store deletion could lead to task file not found,"['client', 'client', 'fail']"
KAFKA-8098,Flaky Test AdminClientIntegrationTest#testConsumerGroups,"['leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'leader', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'replica', 'broker', 'broker', 'broker', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'fail', 'fail', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server', 'server']"
KAFKA-8211,Flaky Test: ResetConsumerGroupOffsetTest.testResetOffsetsExportImportPlan,"['remote', 'remote', 'remote', 'client', 'client', 'fail', 'lock', 'lock', 'lock', 'lock', 'lock', 'lock', 'message', 'message', 'partition', 'partition', 'race', 'server']"
KAFKA-9203,kafka-client 2.3.1 fails to consume lz4 compressed topic,"['cluster', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'corrupt', 'corrupt', 'fail', 'lock', 'lock', 'lock', 'lock', 'message', 'message']"
KAFKA-10119,StreamsResetter fails with TimeoutException for older Brokers,"['consistent', 'replica', 'broker', 'broker', 'broker', 'broker', 'client', 'fail', 'fail', 'partition', 'partition', 'partition', 'partition', 'partition', 'server', 'server']"
KAFKA-14282,RecordCollector throws exception on message processing,"['node', 'node', 'node', 'message']"
KAFKA-8214,Handling RecordTooLargeException in the main thread,"['client', 'client', 'message', 'message', 'partition', 'partition']"
KAFKA-9701,Consumer could catch InconsistentGroupProtocolException during rebalance,"['node', 'node', 'node', 'network', 'network', 'network', 'consistent', 'consistent', 'consistent', 'consistent', 'assign', 'assign', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'broker', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'client', 'fail', 'partition', 'partition', 'partition', 'partition', 'partition', 'partition', 'assign', 'assign']"
KAFKA-8774,Connect REST API exposes plaintext secrets in tasks endpoint if config value contains additional characters,['message']
KAFKA-12984,Cooperative sticky assignor can get stuck with invalid SubscriptionState input metadata,"['consistent', 'assign', 'assign', 'assign', 'assign', 'assign', 'fail', 'meta', 'meta', 'partition', 'partition', 'assign', 'assign', 'assign', 'assign', 'assign']"
KAFKA-8878,Flaky Test AssignedStreamsTasksTest#shouldCloseCleanlyWithSuspendedTaskAndEOS,"['node', 'assign', 'client', 'client', 'fail', 'message', 'assign']"
KAFKA-10793,Race condition in FindCoordinatorFuture permanently severs connection to group coordinator,"['node', 'node', 'network', 'network', 'consistent', 'remote', 'broker', 'client', 'client', 'connection', 'connection', 'connection', 'connection', 'fail', 'fail', 'fail']"
