Issue_key,Summary,keyword
HDFS-11882,Precisely calculate acked length of striped block groups in updatePipeline,['block']
HDFS-8224,Schedule a block for scanning if its metadata file is corrupt,"['block', 'corrupt', 'meta']"
HDFS-9268,fuse_dfs chown crashes when uid is passed as -1,['crash']
HDFS-10183,Prevent race condition during class initialization,['race']
HDFS-11160,VolumeScanner reports write-in-progress replicas as corrupt incorrectly,"['replica', 'corrupt']"
HDFS-10843,Update space quota when a UC block is completed rather than committed.,['block']
HDFS-12749,DN may not send block report to NN after NN restart,"['block', 'restart']"
HDFS-11280,Allow WebHDFS to reuse HTTP connections to NN,['connection']
HDFS-11821,BlockManager.getMissingReplOneBlocksCount() does not report correct value if corrupt file with replication factor of 1 gets deleted,"['replica', 'corrupt']"
HDFS-8791,block ID-based DN storage layout can be very slow for datanode on ext4,"['node', 'block']"
HDFS-9493,Test o.a.h.hdfs.server.namenode.TestMetaSave fails in trunk,"['node', 'server']"
HDFS-9697,NN fails to restart due to corrupt fsimage caused by snapshot handling,"['corrupt', 'restart']"
HDFS-12638,"Delete copy-on-truncate block along with the original block, when deleting a file being truncated","['block', 'block']"
HDFS-10609,Uncaught InvalidEncryptionKeyException during pipeline recovery may abort downstream applications,['recovery']
HDFS-9067,o.a.h.hdfs.server.datanode.fsdataset.impl.TestLazyWriter is failing in trunk,"['node', 'server']"
HDFS-8807,dfs.datanode.data.dir does not handle spaces between storageType and URI correctly,['node']
HDFS-8693,refreshNamenodes does not support adding a new standby to a running DN,['node']
HDFS-11499,Decommissioning stuck because of failing recovery,['recovery']
HDFS-11164,Mover should avoid unnecessary retries if the block is pinned,['block']
HDFS-10810, Setreplication removing block from underconstrcution temporarily when batch IBR is enabled.,"['replica', 'block']"
HDFS-11896,Non-dfsUsed will be doubled on dead node re-registration,['node']
HDFS-9713,DataXceiver#copyBlock should return if block is pinned,['block']
HDFS-12716, 'dfs.datanode.failed.volumes.tolerated' to support minimum number of volumes to be available,['node']
HDFS-10587,Incorrect offset/length calculation in pipeline recovery causes block corruption,"['recovery', 'block', 'corrupt']"
HDFS-10859,TestBalancer#testUnknownDatanodeSimple and testBalancerWithKeytabs are flaky in branch-2.7,['node']
HDFS-12723,TestReadStripedFileWithMissingBlocks#testReadFileWithMissingBlocks failing consistently.,['consistent']
HDFS-13101,Yet another fsimage corruption related to snapshot,['corrupt']
HDFS-10788,fsck NullPointerException when it encounters corrupt replicas,"['replica', 'corrupt']"
HDFS-8763,"After file closed, a race condition between IBR of 3rd replica of lastBlock and ReplicationMonitor","['replica', 'race']"
HDFS-10627,"Volume Scanner marks a block as ""suspect"" even if the exception is network-related","['network', 'block']"
HDFS-8406,Lease recovery continually failed,['recovery']
HDFS-10719,"In HA, Namenode is failed to start If any of the Quorum hostname is unresolved.",['node']
HDFS-11797,BlockManager#createLocatedBlocks() can throw ArrayIndexOutofBoundsException when corrupt replicas are inconsistent,"['consistent', 'replica', 'corrupt']"
HDFS-13112,Token expiration edits may cause log corruption or deadlock,['corrupt']
HDFS-12860,StripedBlockUtil#getRangesInternalBlocks throws exception for the block group size larger than 2GB,['block']
HDFS-10603,Fix flaky tests in org.apache.hadoop.hdfs.server.namenode.snapshot.TestOpenFilesWithSnapshot,"['node', 'server']"
HDFS-12630,Rolling restart can create inconsistency between blockMap and corrupt replicas map,"['replica', 'block', 'corrupt', 'restart']"
HDFS-8380,Always call addStoredBlock on blocks which have been shifted from one storage to another,['block']
HDFS-9236,Missing sanity check for block size during block recovery,"['recovery', 'block', 'block']"
HDFS-11711,"DN should not delete the block On ""Too many open files"" Exception",['block']
HDFS-10283,o.a.h.hdfs.server.namenode.TestFSImageWithSnapshot#testSaveLoadImageWithAppending fails intermittently,"['node', 'server']"
HDFS-11799,Introduce a config to allow setting up write pipeline with fewer nodes than replication factor,"['node', 'replica']"
HDFS-11576,Block recovery will fail indefinitely if recovery time > heartbeat interval,"['recovery', 'recovery']"
HDFS-11486,Client close() should not fail fast if the last block is being decommissioned,['block']
HDFS-8855,Webhdfs client leaks active NameNode connections,['connection']
HDFS-10797,Disk usage summary of snapshots causes renamed blocks to get counted twice,['block']
HDFS-12085,Reconfigure namenode heartbeat interval fails if the interval was set with time unit,['node']
HDFS-11817,A faulty node can cause a lease leak and NPE on accessing data,['node']
HDFS-12984,BlockPoolSlice can leak in a mini dfs cluster,['cluster']
HDFS-12371,"""BlockVerificationFailures"" and ""BlocksVerified"" show up as 0 in Datanode JMX",['node']
HDFS-12913,TestDNFencingWithReplication.testFencingStress fix mini cluster not yet active issue,['cluster']
HDFS-11945,Internal lease recovery may not be retried for a long time,['recovery']
HDFS-10360,DataNode may format directory and lose blocks if current/VERSION is missing,['block']
HDFS-12914,Block report leases cause missing blocks until next report,['block']
HDFS-12935,Get ambiguous result for DFSAdmin command in HA mode when only one namenode is up,['node']
HDFS-11445,FSCK shows overall health status as corrupt even one replica is corrupt,"['replica', 'corrupt', 'corrupt']"
HDFS-11608,HDFS write crashed with block size greater than 2 GB,"['block', 'crash']"
HDFS-11708,Positional read will fail if replicas moved to different DNs after stream is opened,['replica']
HDFS-8999,Allow a file to be closed with COMMITTED but not yet COMPLETE blocks.,['block']
HDFS-10453,ReplicationMonitor thread could stuck for long time due to the race between replication and delete of same file in a large cluster.,"['cluster', 'replica', 'race']"
HDFS-11674,reserveSpaceForReplicas is not released if append request failed due to mirror down and replica recovered,['replica']
HDFS-9619,SimulatedFSDataset sometimes can not find blockpool for the correct namenode,"['node', 'block']"
HDFS-8231,StackTrace displayed at client while QuotaByStorageType exceeds,['race']
HDFS-10888,dfshealth.html#tab-datanode,['node']
HDFS-10240,Race between close/recoverLease leads to missing block,['block']
HDFS-12044,Mismatch between BlockManager#maxReplicationStreams and ErasureCodingWorker.stripedReconstructionPool pool size causes slow and bursty recovery,['recovery']
HDFS-11960,Successfully closed files can stay under-replicated.,['replica']
HDFS-12891,Do not invalidate blocks if toInvalidate is empty,['block']
HDFS-12659,Update TestDeadDatanode#testNonDFSUsedONDeadNodeReReg to increase heartbeat recheck interval,['node']
HDFS-9076,Log full path instead of inodeId in DFSClient#closeAllFilesBeingWritten(),['node']
HDFS-12886,Ignore minReplication for block recovery,"['recovery', 'block']"
HDFS-10220,A large number of expired leases can make namenode unresponsive and cause failover,['node']
HDFS-12985,NameNode crashes during restart after an OpenForWrite file present in the Snapshot got deleted,"['crash', 'restart']"
HDFS-11379,DFSInputStream may infinite loop requesting block locations,['block']
HDFS-8894,Set SO_KEEPALIVE on DN server sockets,['server']
HDFS-10927,Lease Recovery: File not getting closed on HDFS when block write operation fails,['block']
HDFS-11609,Some blocks can be permanently lost if nodes are decommissioned while dead,"['node', 'block']"
HDFS-11019,Inconsistent number of corrupt replicas if a corrupt replica is reported multiple times,"['consistent', 'replica', 'replica', 'corrupt', 'corrupt']"
HDFS-8268,Port conflict log for data node server is not sufficient,"['node', 'server']"
HDFS-8496,Calling stopWriter() with FSDatasetImpl lock held may block other threads,['block']
HDFS-11225,NameNode crashed because deleteSnapshot held FSNamesystem lock too long,['crash']
HDFS-9535,Newly completed blocks in IBR should not be considered under-replicated too quickly,"['replica', 'block']"
HDFS-10741,TestRefreshUserMappings.testRefreshSuperUserGroupsConfiguration fails consistently.,['consistent']
HDFS-13023,Journal Sync does not work on a secure cluster,['cluster']
HDFS-12070,Failed block recovery leaves files open indefinitely and at risk for data loss,"['recovery', 'block']"
HDFS-9100,HDFS Balancer does not respect dfs.client.use.datanode.hostname,['node']
HDFS-9580,TestComputeInvalidateWork#testDatanodeReRegistration failed due to unexpected number of invalidate blocks.,"['node', 'block']"
HDFS-10830,FsDatasetImpl#removeVolumes crashes with IllegalMonitorStateException when vol being removed is in use,['crash']
HDFS-10424,DatanodeLifelineProtocol not able to use under security cluster,"['node', 'cluster']"
HDFS-12578,TestDeadDatanode#testNonDFSUsedONDeadNodeReReg failing in branch-2.7,['node']
HDFS-10693,"metaSave should print blocks, not LightWeightHashSet","['block', 'meta']"
HDFS-9739,DatanodeStorage.isValidStorageId() is broken,['node']
HDFS-12316,Verify HDFS snapshot deletion doesn't crash the ongoing file writes,['crash']
HDFS-9955,DataNode won't self-heal after some block dirs were manually misplaced,['block']
HDFS-11087,NamenodeFsck should check if the output writer is still writable.,['node']
HDFS-7959,WebHdfs logging is missing on Datanode,['node']
HDFS-11163,Mover should move the file blocks to default storage once policy is unset,['block']
HDFS-9044,"Give Priority to FavouredNodes , before selecting nodes from FavouredNode's Node Group",['node']
HDFS-11733,TestGetBlocks.getBlocksWithException() ignores datanode and size parameters.,['node']
HDFS-11709,StandbyCheckpointer should handle an non-existing legacyOivImageDir gracefully,['race']
HDFS-8780,"Fetching live/dead datanode list with arg true for removeDecommissionNode,returns list with decom node.","['node', 'node']"
HDFS-9384,TestWebHdfsContentLength intermittently hangs and fails due to TCP conversation mismatch between client and server.,['server']
HDFS-10192,Namenode safemode not coming out during failover,['node']
HDFS-8173,NPE thrown at DataNode shutdown when HTTP server was not able to create,['server']
HDFS-9565,TestDistributedFileSystem.testLocatedFileStatusStorageIdsTypes is flaky due to race condition,['race']
HDFS-8716,introduce a new config specifically for safe mode block count,['block']
HDFS-8552,Fix hdfs CLI usage message for namenode and zkfc,['node']
HDFS-9204,DatanodeDescriptor#PendingReplicationWithoutTargets is wrongly calculated,['node']
HDFS-13145,SBN crash when transition to ANN with in-progress edit tailing enabled,['crash']
HDFS-10694,BlockManager.processReport() should print blockReportId in each log message.,['block']
HDFS-8470,"fsimage loading progress should update inode, delegation token and cache pool count.",['node']
HDFS-11738,Hedged pread takes more time when block moved from initial locations,['block']
HDFS-12576,"JournalNodes are getting started, even though dfs.namenode.shared.edits.dir is not configured",['node']
HDFS-12164,CodecUtil throws stacktrace to the client in createRawEncoder/Decoder warn msg,['race']
HDFS-9780,RollingFileSystemSink doesn't work on secure clusters,['cluster']
HDFS-12606,"When using native decoder, DFSStripedStream#close crashes JVM after being called multiple times.",['crash']
HDFS-8797,WebHdfsFileSystem creates too many connections for pread,['connection']
HDFS-9639,Inconsistent Logging in BootstrapStandby,['consistent']
HDFS-12498,Journal Syncer is not started in Federated + HA cluster,['cluster']
HDFS-7952,"On starting Standby with ""rollback"" option, lastPromisedEpoch gets updated and Active Namenode is shutting down.",['node']
HDFS-8229,LAZY_PERSIST file gets deleted after NameNode restart.,['restart']
HDFS-8586,Dead Datanode is allocated for write when client is  from deadnode,"['node', 'node']"
HDFS-8232,Missing datanode counters when using Metrics2 sink interface,['node']
HDFS-8809,"HDFS fsck reports under construction blocks as ""CORRUPT""",['block']
HDFS-9500,datanodesSoftwareVersions map may counting wrong when rolling upgrade,['node']
HDFS-11526,Fix confusing block recovery message,"['recovery', 'block']"
HDFS-9049,Make Datanode Netty reverse proxy port to be configurable,['node']
HDFS-8646,Prune cached replicas from DatanodeDescriptor state on replica invalidation,"['node', 'replica', 'replica']"
HDFS-9274,Default value of dfs.datanode.directoryscan.throttle.limit.ms.per.sec should be consistent,"['node', 'consistent']"
HDFS-8554,TestDatanodeLayoutUpgrade fails on Windows.,['node']
HDFS-9463,The 'decommissioned' and 'decommissionedAndDead' icons do not show up alongside relevant Datanodes on the NN-UI,['node']
